2020-11-06:12:07:31,753 DEBUG    [fighter.py:40] Fighter running
2020-11-06:15:59:20,634 DEBUG    [fighter.py:124] can hit target
2020-11-06:15:59:22,657 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:15:59:22,904 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:22,904 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:15:59:22,904 DEBUG    [fighter.py:64] Combat ended
2020-11-06:15:59:22,905 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:15:59:24,961 DEBUG    [bot.py:48] No mobs found
2020-11-06:15:59:24,961 DEBUG    [bot.py:42] Current map (12, -17)
2020-11-06:15:59:25,474 INFO     [bot.py:99] Current map coords: (12, -17)
2020-11-06:15:59:25,474 DEBUG    [bot.py:101] Changing map to destination (12, -16)
2020-11-06:15:59:29,474 INFO     [bot.py:109] Change map took 3.9980092999999215
2020-11-06:15:59:29,988 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:15:59:30,265 DEBUG    [bot.py:39] I found a mob group
2020-11-06:15:59:30,266 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:15:59:33,464 DEBUG    [fighter.py:43] Combat started
2020-11-06:15:59:33,464 INFO     [bot.py:58] Enter combat took: 3.1983006000000387
2020-11-06:15:59:35,615 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:15:59:35,690 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:35,691 DEBUG    [fighter.py:107] fighting 8 mobs
2020-11-06:15:59:35,691 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:15:59:37,499 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:37,499 DEBUG    [fighter.py:107] fighting 7 mobs
2020-11-06:15:59:37,499 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:15:59:39,827 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:39,827 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:15:59:39,827 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:15:59:51,882 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:15:59:51,957 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:51,958 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:15:59:51,958 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:15:59:54,163 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:54,164 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:15:59:54,164 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:15:59:56,244 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:15:59:56,244 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:15:59:56,244 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:03,94 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:03,168 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:03,168 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:00:03,168 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:05,286 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:05,286 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:05,286 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:05,595 DEBUG    [fighter.py:118] path found
2020-11-06:16:00:05,596 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:00:05,980 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:00:08,135 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:00:08,616 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:08,616 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:00:08,616 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:00:08,616 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:08,943 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:00:08,944 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:00:11,503 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:00:11,503 INFO     [bot.py:58] Enter combat took: 2.5602877000000035
2020-11-06:16:00:13,137 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:13,213 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:13,214 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:00:13,214 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:15,33 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:15,33 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:00:15,33 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:17,165 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:17,166 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:17,166 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:19,511 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:00:19,761 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:00:19,761 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:21,478 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:00:21,479 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:00:23,849 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:00:23,850 INFO     [bot.py:58] Enter combat took: 2.370361399999979
2020-11-06:16:00:25,482 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:25,559 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:25,560 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:25,560 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:25,848 DEBUG    [fighter.py:118] path found
2020-11-06:16:00:25,849 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:00:29,420 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:29,495 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:29,496 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:29,496 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:29,805 DEBUG    [fighter.py:118] path found
2020-11-06:16:00:29,805 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:00:34,441 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:34,517 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:34,517 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:34,518 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:34,815 DEBUG    [fighter.py:118] path found
2020-11-06:16:00:34,815 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:00:35,709 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:00:38,15 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:00:38,328 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:38,328 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:00:38,329 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:00:38,329 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:40,490 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:00:40,490 DEBUG    [bot.py:42] Current map (12, -16)
2020-11-06:16:00:41,23 INFO     [bot.py:99] Current map coords: (12, -16)
2020-11-06:16:00:41,24 DEBUG    [bot.py:101] Changing map to destination (12, -15)
2020-11-06:16:00:43,820 INFO     [bot.py:109] Change map took 2.7941904000000477
2020-11-06:16:00:44,409 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:44,817 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:00:44,818 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:00:49,819 DEBUG    [bot.py:60] Couldn't open combat!
2020-11-06:16:00:49,819 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:50,192 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:00:50,193 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:00:53,146 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:00:53,146 INFO     [bot.py:58] Enter combat took: 2.952120599999944
2020-11-06:16:00:54,778 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:00:54,854 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:54,854 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:00:54,854 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:00:57,335 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:00:57,582 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:00:57,582 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:00:57,582 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:00:57,583 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:00:59,628 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:00:59,629 DEBUG    [bot.py:42] Current map (12, -15)
2020-11-06:16:01:00,151 INFO     [bot.py:99] Current map coords: (12, -15)
2020-11-06:16:01:00,151 DEBUG    [bot.py:101] Changing map to destination (11, -15)
2020-11-06:16:01:05,789 INFO     [bot.py:109] Change map took 5.635786800000005
2020-11-06:16:01:06,313 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:01:08,405 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:01:08,405 DEBUG    [bot.py:42] Current map (11, -15)
2020-11-06:16:01:08,935 INFO     [bot.py:99] Current map coords: (11, -15)
2020-11-06:16:01:08,935 DEBUG    [bot.py:101] Changing map to destination (10, -15)
2020-11-06:16:01:14,732 INFO     [bot.py:109] Change map took 5.7954793999999765
2020-11-06:16:01:15,259 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:01:15,486 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:01:15,487 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:01:20,89 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:01:20,89 INFO     [bot.py:58] Enter combat took: 4.602520300000037
2020-11-06:16:01:21,721 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:01:21,799 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:21,800 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:01:21,800 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:22,931 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:22,931 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:01:22,931 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:24,809 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:24,809 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:01:24,809 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:31,131 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:01:31,209 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:31,209 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:01:31,210 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:33,293 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:33,293 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:01:33,293 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:33,594 DEBUG    [fighter.py:118] path found
2020-11-06:16:01:33,594 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:01:33,951 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:01:35,226 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:35,226 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:01:35,226 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:37,689 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:01:38,23 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:01:38,23 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:01:38,463 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:01:38,464 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:01:43,464 DEBUG    [bot.py:60] Couldn't open combat!
2020-11-06:16:01:43,464 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:01:43,556 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:01:43,557 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:01:48,299 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:01:48,299 INFO     [bot.py:58] Enter combat took: 4.742100499999992
2020-11-06:16:01:49,933 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:01:50,6 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:50,7 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:01:50,7 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:50,338 DEBUG    [fighter.py:118] path found
2020-11-06:16:01:50,339 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:01:53,971 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:01:54,49 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:54,50 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:01:54,50 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:01:54,342 DEBUG    [fighter.py:118] path found
2020-11-06:16:01:54,342 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:01:54,838 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:01:57,160 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:01:57,524 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:01:57,524 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:01:57,524 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:01:57,524 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:01:57,795 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:01:57,795 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:02:01,980 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:02:01,981 INFO     [bot.py:58] Enter combat took: 4.185591499999987
2020-11-06:16:02:03,614 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:03,689 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:03,689 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:02:03,689 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:06,74 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:06,74 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:02:06,74 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:06,386 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:06,386 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:06,984 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:02:08,759 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:08,759 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:02:08,759 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:09,53 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:09,54 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:12,639 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:12,713 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:12,713 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:02:12,713 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:14,520 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:14,520 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:15,275 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:02:17,764 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:02:18,144 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:18,145 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:02:18,145 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:02:18,145 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:02:20,204 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:02:20,205 DEBUG    [bot.py:42] Current map (10, -15)
2020-11-06:16:02:20,719 INFO     [bot.py:99] Current map coords: (10, -15)
2020-11-06:16:02:20,719 DEBUG    [bot.py:101] Changing map to destination (10, -16)
2020-11-06:16:02:26,962 INFO     [bot.py:109] Change map took 6.2412372000000005
2020-11-06:16:02:27,499 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:02:27,586 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:02:27,587 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:02:30,409 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:02:30,410 INFO     [bot.py:58] Enter combat took: 2.823278499999901
2020-11-06:16:02:32,42 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:32,120 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:32,121 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:02:32,121 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:32,452 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:32,452 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:36,548 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:36,622 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:36,623 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:02:36,623 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:36,954 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:36,954 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:41,84 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:41,165 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:41,165 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:02:41,165 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:41,466 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:41,466 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:41,886 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:02:43,698 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:43,699 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:02:43,699 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:43,988 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:43,988 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:47,357 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:02:47,431 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:47,431 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:02:47,432 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:49,211 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:49,211 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:02:49,212 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:02:49,541 DEBUG    [fighter.py:118] path found
2020-11-06:16:02:49,541 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:02:51,512 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:02:54,118 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:02:54,765 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:02:54,765 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:02:54,765 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:02:54,765 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:02:55,311 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:02:55,311 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:02:58,753 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:02:58,754 INFO     [bot.py:58] Enter combat took: 3.442290099999923
2020-11-06:16:03:00,387 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:03:00,461 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:00,462 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:03:00,462 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:02,960 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:03:03,423 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:03,424 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:03:03,424 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:03:03,424 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:03:03,827 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:03:03,828 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:03:06,312 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:03:06,312 INFO     [bot.py:58] Enter combat took: 2.4837813000000324
2020-11-06:16:03:07,945 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:03:08,18 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:08,18 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:16:03:08,19 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:10,122 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:10,122 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:03:10,123 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:12,408 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:12,408 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:03:12,409 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:20,824 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:03:20,900 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:20,900 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:03:20,901 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:23,22 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:23,22 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:03:23,22 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:24,969 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:03:24,970 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:03:24,970 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:03:27,917 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:09:05,444 DEBUG    [fighter.py:40] Fighter running
2020-11-06:16:09:06,487 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:09:07,588 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:09:07,605 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:09:12,605 DEBUG    [bot.py:60] Couldn't open combat!
2020-11-06:16:09:12,605 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:09:13,111 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:09:13,112 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:09:14,931 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:09:14,931 INFO     [bot.py:58] Enter combat took: 1.8189378000000005
2020-11-06:16:09:16,563 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:09:16,638 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:16,638 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:09:16,638 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:09:19,220 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:09:19,583 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:19,583 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:09:19,583 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:09:19,583 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:09:21,635 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:09:21,635 DEBUG    [bot.py:42] Current map (10, -16)
2020-11-06:16:09:22,146 INFO     [bot.py:99] Current map coords: (10, -16)
2020-11-06:16:09:22,146 DEBUG    [bot.py:101] Changing map to destination (10, -15)
2020-11-06:16:09:29,476 INFO     [bot.py:99] Current map coords: (10, -15)
2020-11-06:16:09:29,477 DEBUG    [bot.py:101] Changing map to destination (10, -14)
2020-11-06:16:09:35,741 INFO     [bot.py:109] Change map took 6.262939200000002
2020-11-06:16:09:36,283 INFO     [bot.py:99] Current map coords: (10, -14)
2020-11-06:16:09:36,283 DEBUG    [bot.py:101] Changing map to destination (10, -15)
2020-11-06:16:09:39,239 INFO     [bot.py:109] Change map took 2.9221222000000004
2020-11-06:16:09:39,757 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:09:40,667 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:09:40,668 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:09:44,908 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:09:44,909 INFO     [bot.py:58] Enter combat took: 4.241256
2020-11-06:16:09:46,544 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:09:46,622 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:46,622 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:09:46,623 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:09:48,738 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:48,738 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:09:48,738 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:09:50,921 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:50,921 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:09:50,921 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:09:55,669 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:09:55,745 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:55,745 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:09:55,745 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:09:57,864 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:09:57,864 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:09:57,864 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:00,945 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:10:01,141 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:01,142 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:10:01,142 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:10:01,142 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:10:03,221 DEBUG    [bot.py:48] No mobs found
